name,typ1,typ2,typ3,lon,lat
密印寺-沩山大佛,风景名胜,风景名胜,风景名胜,111.968705,28.181465000000003
刘少奇同志纪念馆第五展厅,风景名胜,风景名胜相关,旅游景点,112.649077,28.034178000000004
杨开慧故居分布示意图,风景名胜,风景名胜相关,旅游景点,113.21009199999999,28.588814000000003
大围山拓展基地,风景名胜,风景名胜,风景名胜,114.07864599999999,28.420677
天心公园-崇烈亭,风景名胜,风景名胜相关,旅游景点,112.981921,28.18477
大围山国家森林公园-大围山地质公园,风景名胜,风景名胜相关,旅游景点,114.07863300000001,28.420659999999998
李志民将军故居,风景名胜,风景名胜,风景名胜,113.86538,28.220561
刘少奇同志纪念馆-刘少奇故里,风景名胜,风景名胜,风景名胜,112.64544,28.03524
陈真人庙,风景名胜,风景名胜,寺庙道观,114.158507,28.425127000000003
长沙市青竹湖休闲公园,风景名胜,公园广场,公园,112.95738899999999,28.352536999999998
烈士谭馥之墓,风景名胜,风景名胜,风景名胜,112.932845,28.180593
刘昆涛墓,风景名胜,风景名胜,风景名胜,112.941326,28.178711
逍遥园,风景名胜,风景名胜,风景名胜,113.03301100000002,28.312606
陈氏宗祠,风景名胜,风景名胜,寺庙道观,113.72738400000001,27.984731
长沙湘江风光带,风景名胜,风景名胜,风景名胜,112.96767,28.176089
好再来,风景名胜,公园广场,城市广场|生活服务,112.982964,28.223928000000004
施家港水上公园,风景名胜,公园广场,公园,112.959673,28.233355
紫凤园,风景名胜,公园广场,公园,112.97648400000001,28.226224
唐生智公馆旧址,风景名胜,风景名胜,风景名胜,112.96078,28.177985999999997
云麓禅林,风景名胜,风景名胜,寺庙道观,112.47541799999999,28.188351
杨公庙,风景名胜,风景名胜,寺庙道观,113.213272,28.587419
石燕湖生态旅游公园-丛林穿越,风景名胜,风景名胜相关,旅游景点,113.088132,28.007028000000002
长沙生态动物园-河马池,风景名胜,风景名胜相关,旅游景点,113.00318700000001,28.030234000000004
石燕湖生态旅游公园-飞龟,风景名胜,风景名胜相关,旅游景点,113.08161299999999,28.006542
石燕湖生态旅游公园-旋转木马,风景名胜,风景名胜相关,旅游景点,113.08120900000002,28.005715000000002
崇道祠,风景名胜,风景名胜,风景名胜,112.940471093577,28.180740159757498
靖港古镇-曾国藩古战场,风景名胜,风景名胜,风景名胜,112.78918,28.456440999999998
老戴公庙,风景名胜,风景名胜,寺庙道观,112.891309,28.280757
泉湖寺,风景名胜,风景名胜,寺庙道观,112.93768999999999,28.023265000000002
莲湖寺关圣庙,风景名胜,风景名胜,风景名胜,112.83136299999998,28.345182
鸽子湖公园,风景名胜,公园广场,公园,113.16753500000002,28.241169
烈士公园-鳄鱼蟒蛇园,风景名胜,公园广场,动物园,112.997114,28.209372
印山湖,风景名胜,风景名胜,风景名胜,113.33213,28.09313
锦绶堂,风景名胜,风景名胜,省级景点,114.03249199999999,28.458061999999998
靖港古镇-江西会馆旧址,风景名胜,风景名胜,风景名胜,112.79271000000001,28.459393
橘子洲焰火燃放广场,风景名胜,公园广场,城市广场,112.961405,28.183277
仙剑瀑布,风景名胜,风景名胜相关,旅游景点,114.05694299999999,28.381854999999998
梅岭公园,风景名胜,公园广场,公园,112.87895800000001,28.194533000000003
石燕湖生态公园-攀岩,风景名胜,风景名胜相关,旅游景点,113.084477,28.004289
东沙古井,风景名胜,风景名胜,风景名胜,113.08006599999999,28.175773
火车头公园,风景名胜,公园广场,公园,112.96202,28.148121000000003
刘少奇故里门楼,风景名胜,风景名胜相关,旅游景点,112.645031,28.0318
观音庙,风景名胜,风景名胜,寺庙道观,113.737273,28.281431
谭嗣同烈士墓,风景名胜,风景名胜,风景名胜,113.66662600000001,28.076126000000002
长沙红星社区公园,风景名胜,公园广场,公园,113.00450500000001,28.121147999999998
张公岭社区公园,风景名胜,公园广场,公园,113.06083100000001,28.200484999999997
长沙县金井镇拔茅古寺,风景名胜,风景名胜,寺庙道观,113.393925,28.563419
紫龙湾旅游区,风景名胜,风景名胜,国家级景点,112.345322,27.981033
白沙古井,风景名胜,风景名胜,风景名胜,112.98047,28.179056
白沙广场,风景名胜,公园广场,城市广场,112.985193,28.17747
石佛庙,风景名胜,风景名胜,寺庙道观,112.539523,28.251379999999997
谷山森林公园,风景名胜,风景名胜,风景名胜,112.908002,28.257005
张辉瓒墓,风景名胜,风景名胜相关,旅游景点,112.93506699999999,28.181254
音乐喷泉(橘洲路),风景名胜,风景名胜,风景名胜,112.96233000000001,28.186895
裴公亭,风景名胜,风景名胜,风景名胜,112.962479,28.199785
洋湖湿地公园先导牛广场,风景名胜,公园广场,公园广场,112.93633100000001,28.124384000000003
观音庙,风景名胜,风景名胜,寺庙道观,113.014298,28.148577000000003
长沙市基督教城南堂,风景名胜,风景名胜,教堂,112.976421,28.180486
真耶稣基督教堂,风景名胜,风景名胜,教堂,112.972594,28.203124
烈士公园-海洋水生动物馆,风景名胜,公园广场,动物园,112.99578000000001,28.206674
浏阳文庙,风景名胜,风景名胜,寺庙道观,113.63356399999999,28.142849
梅溪湖公园-白沙滩,风景名胜,风景名胜,海滩,112.91078999999999,28.19401
沙坪湘绣文化广场,风景名胜,公园广场,城市广场|科教文化服务,113.022328,28.354221000000003
印章广场,风景名胜,风景名胜相关,旅游景点,112.96890800000001,28.187996999999996
胡耀邦故居,风景名胜,风景名胜,国家级景点,113.88633899999999,28.078068
大韩民国临时政府(长沙)活动旧址,风景名胜,风景名胜,风景名胜,112.97389199999999,28.202419
龙王祠,风景名胜,风景名胜,寺庙道观,113.55481200000001,28.216386
桃园,风景名胜,风景名胜,风景名胜,112.961298,28.179109000000004
太平老街-贾谊故居,风景名胜,风景名胜,纪念馆,112.971985,28.192646999999997
柳子明故居,风景名胜,风景名胜,风景名胜,113.086373,28.175590000000003
徐特立同志故居,风景名胜,风景名胜,纪念馆,113.286533,28.069258
融程花园广场,风景名胜,公园广场,城市广场,113.014564,28.109083000000002
惜字塔,风景名胜,风景名胜,风景名胜,112.940403,28.499412
湖畔情景购物公园,风景名胜,公园广场,公园,112.87821399999999,28.270101
烈士墓,风景名胜,风景名胜,风景名胜,113.753975,28.278271999999998
印心石屋石刻,风景名胜,风景名胜,风景名胜,112.93320800000001,28.178842
爱民公园,风景名胜,公园广场,公园,112.983071,28.275619
青阳山道院,风景名胜,风景名胜,寺庙道观,113.62384899999999,28.133240999999998
天心阁关圣庙,风景名胜,风景名胜,寺庙道观,113.52145700000001,28.347447
培文塔,风景名胜,风景名胜,风景名胜,113.52535400000001,28.424540000000004
狮山书院,风景名胜,风景名胜,风景名胜,113.758719,28.282262
幸福桥社区公园,风景名胜,公园广场,公园,112.982625,28.218916999999998
大光洞书院,风景名胜,风景名胜,风景名胜,113.78011000000001,28.417819
石燕湖生态旅游公园-动物竞技场,风景名胜,风景名胜相关,旅游景点,113.08056299999998,28.004069
灵云琴院,风景名胜,风景名胜相关,旅游景点,112.933456,28.17734
文庙,风景名胜,风景名胜,风景名胜,112.940926,28.180826
桂园,风景名胜,风景名胜,风景名胜,112.961661,28.180349
橘子洲景区-报春轩,风景名胜,风景名胜,风景名胜,112.96148000000001,28.176291
长沙市滨江文化园-景观塔,风景名胜,风景名胜,风景名胜,112.979009,28.241524
橘子洲-头碑,风景名胜,风景名胜,国家级景点,112.96069299999999,28.16974
浏阳市湿地公园,风景名胜,公园广场,公园,113.642082,28.144296999999998
七十三军抗战阵亡将士墓,风景名胜,风景名胜,风景名胜,112.94333700000001,28.188976
长沙南站东广场,风景名胜,公园广场,城市广场,113.068504,28.147044
岳鞍阁公园,风景名胜,公园广场,公园,112.94086899999999,28.255038
印山湖-狮子公园,风景名胜,公园广场,公园,113.33188500000001,28.092284999999997
周洛大峡谷-陈家古屋,风景名胜,风景名胜相关,旅游景点,113.66061,28.432579999999998
玉泉湖,风景名胜,风景名胜相关,旅游景点,114.014702,28.459684000000003
祷泉湖,风景名胜,风景名胜,风景名胜,114.16533700000001,28.430106
天际岭国家森林公园,风景名胜,风景名胜,国家级景点,113.022247,28.102047999999996
大围山国家森林公园-枫林瀑布,风景名胜,风景名胜相关,旅游景点,114.08912600000001,28.422002000000003
问天台,风景名胜,风景名胜,风景名胜,112.960095,28.165422999999997
五魁山,风景名胜,风景名胜,风景名胜,113.40323000000001,28.18911
赠陆军上校彭烈士昭之墓,风景名胜,风景名胜,风景名胜,112.93480500000001,28.181532
洋湖湿地国际雕塑园,风景名胜,风景名胜,风景名胜,112.92646299999998,28.122013
长沙徐特立公园-清风亭,风景名胜,风景名胜相关,旅游景点,113.079057,28.259658
汉回民族村旅游全景图,风景名胜,风景名胜相关,旅游景点,113.040873,28.316986
大成门,风景名胜,风景名胜相关,旅游景点,112.94143500000001,28.180939000000002
辛亥革命纪念馆,风景名胜,风景名胜,纪念馆,113.103835,28.117131
岳麓山国家重点风景名胜区-六朝松,风景名胜,风景名胜相关,旅游景点,112.934266,28.180309
青羊湖,风景名胜,风景名胜,风景名胜,112.08823000000001,28.153408000000002
迷人谷,风景名胜,风景名胜相关,旅游景点,113.63773700000002,28.447237
揽岳亭,风景名胜,风景名胜,风景名胜,112.959535,28.169046999999996
观音殿,风景名胜,风景名胜,寺庙道观,113.665251,28.156474
关帝古泉,风景名胜,风景名胜,风景名胜,113.08668700000001,28.013147999999997
观音山,风景名胜,风景名胜,风景名胜,111.98532,28.021290000000004
汀澜公园,风景名胜,公园广场,公园,112.895756,28.369657
沙湾公园(古曲南路),风景名胜,公园广场,公园,113.033755,28.149627000000002
天心阁景区导游图,风景名胜,风景名胜相关,旅游景点,112.983173,28.186348
将军庙,风景名胜,风景名胜,寺庙道观,113.36147700000001,27.886828
竹园,风景名胜,风景名胜,风景名胜,112.96127,28.174707
长沙湘江风光带-碧湘门广场,风景名胜,公园广场,城市广场,112.96819099999999,28.179292999999998
保利·麓谷体育公园,风景名胜,公园广场,公园,112.884371,28.220861
风帆广场,风景名胜,公园广场,城市广场,112.972254,28.210247999999996
陶泗王爷庙,风景名胜,风景名胜,寺庙道观,113.625095,28.116857
佳境天成社区公园,风景名胜,公园广场,公园广场,113.01168500000001,28.156712
禹之谟墓,风景名胜,风景名胜,风景名胜,112.93485,28.181447
开福寺文化广场,风景名胜,公园广场,城市广场,112.97830900000001,28.223038
南二里牌社区公园,风景名胜,公园广场,公园,112.98477,28.180042999999998
岳麓山国家重点风景名胜区-笑啼崖,风景名胜,风景名胜,风景名胜,112.933625,28.17962
窑湾寺,风景名胜,风景名胜,寺庙道观,112.96136499999999,28.015347
北塘庙,风景名胜,风景名胜,寺庙道观,112.94453500000002,28.046284999999997
华雅阁,风景名胜,公园广场,公园,113.03036399999999,28.161027
北伐军总司令部故址,风景名胜,风景名胜,风景名胜,112.982541,28.191259000000002
紫云宫,风景名胜,风景名胜,风景名胜,113.29750700000001,28.506414000000003
多肉植物主题公园,风景名胜,公园广场,公园,112.96736299999999,28.017427
荷花池,风景名胜,风景名胜相关,旅游景点,113.08228100000001,28.256681
向阳商行,购物服务,便民商店/便利店,便民商店/便利店|风景名胜,113.92498700000002,28.04246
岳麓山国家重点风景名胜区-万景园,风景名胜,风景名胜,风景名胜,112.934227,28.175744
修业广场,风景名胜,公园广场,城市广场,113.084033,28.184185999999997
尖山湖公园,风景名胜,公园广场,公园,112.873246,28.238834999999998
影珠山抗战遗址公园,风景名胜,风景名胜相关,旅游景点,113.19186299999998,28.531031
乌山森林生态公园(建设中),风景名胜,风景名胜,风景名胜,112.79300500000001,28.297159000000004
友邻公园,风景名胜,公园广场,公园,113.022062,28.206646000000003
泉塘公园,风景名胜,公园广场,公园,113.113271,28.218273999999997
九道湾社区公园,风景名胜,公园广场,公园,113.01365200000001,28.213359000000004
岳麓山国家重点风景名胜区-翊武亭,风景名胜,风景名胜相关,旅游景点,112.93563600000002,28.179693
七仙姑殿宫,风景名胜,风景名胜,寺庙道观,113.652898,28.145332
年佛寺,风景名胜,风景名胜,风景名胜,112.93003,28.508759
宝晋斋,风景名胜,风景名胜相关,旅游景点,113.08181499999999,28.241538000000002
银杏园,风景名胜,公园广场,公园,113.07558700000001,28.232253999999998
北极峰,风景名胜,风景名胜,风景名胜,112.94133799999999,28.178728999999997
刘少奇同志纪念馆,风景名胜,风景名胜,纪念馆,112.64666499999998,28.03479
渡学楼,风景名胜,风景名胜,风景名胜,112.96151699999999,28.175125
新民学会成立会旧址,风景名胜,风景名胜,纪念馆,112.952479,28.193269
梅溪湖音乐喷泉,风景名胜,风景名胜相关,旅游景点,112.90818200000001,28.194478999999998
长沙市沩山密印景区,风景名胜,风景名胜,风景名胜,111.97228799999999,28.173133
潜伽·长沙潜水旗舰中心,风景名胜,风景名胜相关,旅游景点,112.981573,28.264443
雷锋故居,风景名胜,风景名胜,纪念馆,112.847449,28.20686
湖湘能量谷,风景名胜,风景名胜相关,旅游景点,112.938383,28.182972999999997
长沙基督教会,风景名胜,风景名胜,教堂,112.978118,28.211351
刘少奇铜像广场,风景名胜,公园广场,城市广场,112.646775,28.032827
大围山国家森林公园-山星广场,风景名胜,公园广场,公园广场,114.076182,28.424484000000003
船底窝景区,风景名胜,风景名胜,风景名胜,114.09244199999999,28.422275
应许堂,风景名胜,风景名胜,教堂,113.118548,28.253515000000004
金甲庙,风景名胜,风景名胜,寺庙道观,113.23298700000001,28.217346000000003
北辰时代广场,风景名胜,公园广场,城市广场,112.979996,28.239221
石燕湖天空玻璃廊桥,风景名胜,风景名胜,风景名胜,113.088958,28.012102000000002
碑廊,风景名胜,风景名胜相关,旅游景点,112.784497,28.453258
华府汇,风景名胜,风景名胜相关,旅游景点,112.93105,28.244253999999998
岳麓山,风景名胜,风景名胜相关,旅游景点,112.950521,28.193538
东岳殿,风景名胜,风景名胜,寺庙道观,112.977535,28.213096999999998
紫亭风(紫薇路店),购物服务,服装鞋帽皮具店,服装鞋帽皮具店|风景名胜,113.023728,28.200508000000003
谷山森林公园-宝宁寺,风景名胜,风景名胜,寺庙道观,112.911514,28.26166
靖港古镇-慈航普渡,风景名胜,风景名胜,风景名胜,112.78483200000001,28.455376
刘少奇同志纪念馆-花明楼广场,风景名胜,公园广场,城市广场,112.64485,28.03163
七星岭景区,风景名胜,风景名胜相关,旅游景点,114.17058999999999,28.436473
拉幕广场,风景名胜,公园广场,公园广场,113.084309,28.279515999999997
五指峰,风景名胜,风景名胜相关,旅游景点,114.10576100000002,28.407118
世界之窗-岳麓书院,风景名胜,风景名胜,风景名胜,113.05273799999999,28.23667
天竺山道观,风景名胜,风景名胜,寺庙道观,113.179473,28.3888
谭烈士专祠,风景名胜,风景名胜,省级景点,113.630458,28.136041
铜官国际陶艺村,风景名胜,风景名胜相关,旅游景点,112.81141000000001,28.452724
《沁园春·长沙》新诗词碑,风景名胜,风景名胜,风景名胜,112.961372,28.182063
靖港古镇-省委办公遗址,风景名胜,风景名胜,风景名胜,112.78928,28.456840999999997
中共湘区委员会旧址,风景名胜,风景名胜,风景名胜,112.988965,28.199081
浏阳市问津古寺,风景名胜,风景名胜,寺庙道观,113.62916000000001,28.137246
春华山抗战纪念园,风景名胜,风景名胜相关,旅游景点,113.25336000000001,28.278833000000002
梅溪湖水沙滩,风景名胜,风景名胜,海滩,112.893452,28.179776
抗日战争第九战区长衡地区受降会场旧址,风景名胜,风景名胜,风景名胜,112.944144,28.17884
雨花市民广场(香樟东路),风景名胜,公园广场,城市广场,113.038049,28.135896999999996
凤凰山国家森林公园,风景名胜,公园广场,公园,112.61701699999999,28.171689
刘少奇同志纪念馆-花明楼景区,风景名胜,风景名胜,国家级景点,112.644361,28.038386
耶稣爱你,风景名胜,风景名胜,教堂,113.01603,28.134356
文化广场,风景名胜,风景名胜相关,旅游景点,112.982926,28.215553000000003
大椿桥社区公园,风景名胜,公园广场,公园,112.968309,28.172040999999997
新安古寺,风景名胜,风景名胜相关,旅游景点,113.402018,28.537203
中山纪念林碑,风景名胜,风景名胜,风景名胜,112.935884,28.175508
市城隍庙,风景名胜,风景名胜,寺庙道观,113.62840700000001,28.1721
钟佛寺祖师塔园,风景名胜,风景名胜,寺庙道观,113.28485,27.929232
化龙井,风景名胜,风景名胜,风景名胜,112.97727900000001,28.186958
金峰公园,风景名胜,公园广场,公园,112.92549,28.231095
三贤祠(乔口渔都),风景名胜,风景名胜,风景名胜,112.735372,28.505087
碧园,风景名胜,公园广场,公园,112.81514299999999,28.359039000000003
万家丽文化大观园,风景名胜,风景名胜相关,旅游景点,113.03155500000001,28.190471999999996
永和天符庙,风景名胜,风景名胜,风景名胜,113.85131000000001,28.293855999999998
东湖湿地公园,风景名胜,公园广场,公园,112.82546,28.365370000000002
大观园,风景名胜,风景名胜,风景名胜,113.074476,28.177668
八路军驻湘通讯处旧址,风景名胜,风景名胜,风景名胜,112.98168700000001,28.197626
黑麋峰古寺,风景名胜,风景名胜,风景名胜,113.019501,28.456818
洋海塘社区公园,风景名胜,公园广场,公园,112.924975,28.158846
金井镇石壁湖公园,风景名胜,公园广场,公园,113.36908799999999,28.524949
雅雀湖社区公园,风景名胜,公园广场,公园,113.016697,28.234556
土地庙,风景名胜,风景名胜,寺庙道观,113.037456,28.206767
马王堆广场,风景名胜,公园广场,城市广场,113.04151100000001,28.203874
新星小区广场,风景名胜,公园广场,城市广场,113.027534,28.141571999999996
夜江湖,风景名胜,风景名胜相关,旅游景点,113.08498999999999,28.191079
大王庙,风景名胜,风景名胜,寺庙道观,113.019173,28.215389000000002
赤马湖风景区,风景名胜,风景名胜,国家级景点,113.42483,28.417659999999998
西湖文化园爱鸟基地,风景名胜,风景名胜相关,旅游景点,112.944801,28.203803000000004
丽达国际广场,风景名胜,公园广场,城市广场,112.53912700000001,28.256417
生态公园,风景名胜,公园广场,公园,113.07199299999999,28.25303
濂溪祠,风景名胜,风景名胜,风景名胜,112.94033,28.180785999999998
岳麓山国家重点风景名胜区-放生池,风景名胜,风景名胜相关,旅游景点,112.934646,28.180151000000002
客家大观园,风景名胜,风景名胜,风景名胜,114.073679,28.421384999999997
长沙郊野公园,风景名胜,公园广场,公园,112.879682,28.151164
龙川瀑布,风景名胜,风景名胜相关,旅游景点,112.93201299999998,28.17905
兴国弥陀寺,风景名胜,风景名胜,风景名胜,112.90385900000001,28.228579999999997
太阳山森林公园-青湖园,风景名胜,公园广场,公园,112.957439,28.352553999999998
团山殿,风景名胜,风景名胜,风景名胜,113.42327399999999,28.239773
松雅湖儿童乐园沙滩,风景名胜,风景名胜,海滩,113.108861,28.274884999999998
紫竹山开元寺,风景名胜,风景名胜,寺庙道观,113.36939299999999,28.459367999999998
金科湖湘公园,风景名胜,公园广场,公园,112.885931,28.240706
湖南大学外语公园,风景名胜,公园广场,公园,112.94548600000002,28.178403999999997
鄱阳社区公园,风景名胜,公园广场,公园,113.01562,28.087229999999998
湖南宁乡金洲湖国家湿地公园管理处,风景名胜,公园广场,公园广场,112.550348,28.264765999999998
月亮潭,风景名胜,风景名胜相关,旅游景点,113.63774,28.447242
橘子洲头景区民俗文化园,风景名胜,公园广场,公园,112.960849,28.177371
何氏宗祠,风景名胜,风景名胜,寺庙道观,113.704649,27.919096000000003
柏乐园旅游度假区-中国龟谷,风景名胜,风景名胜相关,旅游景点,112.725816,28.505702000000003
萧朝贵阵亡处,风景名胜,公园广场,城市广场,112.97496000000001,28.178534999999997
北辰滨江公园品味之都,风景名胜,公园广场,公园,112.97612099999999,28.233038
湘江二桥,风景名胜,风景名胜,风景名胜,112.964555,28.226189
缪伯英故居,风景名胜,风景名胜,纪念馆,113.22327800000001,28.621163
白田社区公园,风景名胜,公园广场,公园,113.04636200000002,28.068286999999998
科普广场,风景名胜,公园广场,城市广场,113.00652600000001,28.178198
岳麓山国家重点风景名胜区一洞天,风景名胜,风景名胜,风景名胜,112.944272,28.188906
博云公园,风景名胜,风景名胜相关,旅游景点,112.89801000000001,28.237164
长沙基督教城北堂,风景名胜,风景名胜,教堂,112.97813899999998,28.211304
北津城遗址,风景名胜,风景名胜,风景名胜,112.957627,28.259066999999998
望月湖,风景名胜,风景名胜相关,旅游景点,112.955285,28.203838
何叔衡同志故居,风景名胜,风景名胜,纪念馆,112.042983,28.050794
韩玄墓,风景名胜,风景名胜,风景名胜,112.974625,28.185516999999997
龙井山,风景名胜,风景名胜,风景名胜,113.30986000000001,28.303659000000003
西湖楼(三一大道),风景名胜,风景名胜相关,旅游景点,113.042175,28.232915999999996
八寺槽门广场,风景名胜,公园广场,城市广场,113.134574,28.176802000000002
大夫堂,风景名胜,风景名胜相关,旅游景点,112.574047,28.015651000000002
东广济桥社区公园,风景名胜,公园广场,公园,112.996625,28.188868
石龙山,风景名胜,风景名胜,风景名胜,113.227639,28.317436999999998
观音阁,风景名胜,风景名胜,寺庙道观,112.686673,28.374353999999997
南家塘社区公园,风景名胜,公园广场,公园,112.91431100000001,28.204559999999997
临湘山,风景名胜,风景名胜,风景名胜,113.111506,28.180428000000003
浔龙河樱花谷,风景名胜,风景名胜,风景名胜,113.188778,28.349553999999998
德馨园社区公园,风景名胜,公园广场,公园,113.01342,28.13239
长沙宁乡峡溪漂流,风景名胜,风景名胜相关,旅游景点,112.11554,28.203846999999996
陈公庙,风景名胜,风景名胜,风景名胜,113.12525,28.265962
玉江天池,风景名胜,风景名胜相关,旅游景点,112.87401000000001,28.131759000000002
鹅羊山公园,风景名胜,公园广场,公园,112.95935700000001,28.306186
宁乡滨江公园,风景名胜,公园广场,公园,112.567574,28.23327
海底城水族馆,风景名胜,公园广场,水族馆,113.037093,28.189937
春风德意滴水洞,风景名胜,风景名胜相关,旅游景点,113.02157199999999,28.070923999999998
星沙堂,风景名胜,风景名胜,教堂,113.07226999999999,28.251288
岳麓山国家重点风景名胜区-猛禽园,风景名胜,风景名胜相关,旅游景点,112.932515,28.178307
北汊庙,风景名胜,风景名胜,寺庙道观,113.09038100000001,28.191204
洋湖湿地公园-白鹭寺,风景名胜,风景名胜,寺庙道观,112.93127,28.124221999999996
红莲寺,风景名胜,风景名胜,寺庙道观,114.12366499999999,28.420775
张仙姑庙,风景名胜,风景名胜,寺庙道观,113.663448,28.172952000000002
双江沿河市民公园,风景名胜,公园广场,公园,113.44675,28.55139
碑亭,风景名胜,风景名胜,风景名胜,112.96892700000001,28.186024
长沙广电发射塔旋转观光厅,风景名胜,风景名胜,风景名胜,112.936656,28.186933000000003
马大元帅庙,风景名胜,风景名胜,风景名胜,114.00176,28.460939
边城文化广场,风景名胜,公园广场,城市广场,111.94644699999999,28.018337
生态金桔园,风景名胜,公园广场,公园,113.86118799999998,28.391873999999998
普济寺,风景名胜,风景名胜,寺庙道观,113.835003,27.990094
张氏家庙,风景名胜,风景名胜,寺庙道观,113.780813,28.076012
普照寺,风景名胜,风景名胜,寺庙道观,114.06844,28.217113
张南轩墓,风景名胜,风景名胜,风景名胜,112.021293,28.124151
观音寺,风景名胜,风景名胜,寺庙道观,113.378685,28.36539
福主庙,风景名胜,风景名胜,寺庙道观,113.470444,28.01122
承祖寺,风景名胜,风景名胜,寺庙道观,113.44319499999999,28.530468
橘洲新苑社区公园,风景名胜,公园广场,公园,112.94979199999999,28.234565999999997
鸿运·凯旋,风景名胜,公园广场,城市广场,113.010852,28.192515000000004
谁主沉浮雕像群,风景名胜,风景名胜,风景名胜,112.96076299999999,28.170425
马王堆汉墓-一号墓址,风景名胜,风景名胜,风景名胜,113.02790300000001,28.205415000000002
烈士公园-纪念亭,风景名胜,风景名胜相关,旅游景点,112.99423999999999,28.209446000000003
东沩广场,风景名胜,公园广场,城市广场,112.56497900000001,28.264566
八大公沟遗迹,风景名胜,风景名胜,风景名胜,112.977694,28.188583
潮宗街教堂,风景名胜,风景名胜,教堂,112.972586,28.203172
荣盛·花语城体育公园,风景名胜,公园广场,公园,113.063247,28.276045
下辖神庙,风景名胜,风景名胜,寺庙道观,112.653016,28.440251
通天庙,风景名胜,风景名胜,寺庙道观,113.143375,28.470101
九曲亭,风景名胜,风景名胜,风景名胜,113.80941499999999,28.172735
烈士公园-爱情圣地,风景名胜,风景名胜相关,旅游景点,113.002252,28.208383
黄土岭社区公园,风景名胜,公园广场,公园,112.980571,28.160209000000002
农趣谷森林公园,风景名胜,风景名胜,风景名胜,112.879776,28.151262
长沙感官体验公园,风景名胜,风景名胜相关,旅游景点,113.12435500000001,28.213521999999998
橘子洲景区-朱张渡东,风景名胜,风景名胜,风景名胜,112.961868,28.175140000000003
洞田花海,风景名胜,风景名胜,风景名胜,113.318322,28.354529
观音殿,风景名胜,风景名胜,寺庙道观,112.97396,28.190494
桂园禅院,风景名胜,风景名胜,风景名胜,112.879328,28.199184999999996
岳麓山国家重点风景名胜区-归宿亭,风景名胜,风景名胜相关,旅游景点,112.94443799999999,28.189826
石山庙,风景名胜,风景名胜,寺庙道观,113.64599799999999,28.151396000000002
田汉故居,风景名胜,风景名胜,风景名胜,113.205998,28.320035999999998
浏阳河溯源漂流,风景名胜,风景名胜,风景名胜,114.089849,28.468915000000003
社龙祠,风景名胜,风景名胜,寺庙道观,113.754906,27.966896000000002
马艺文馆,风景名胜,风景名胜相关,旅游景点,112.949404,28.163957
陈真人观,风景名胜,风景名胜,风景名胜,114.15848500000001,28.426001
联丰社区公园,风景名胜,公园广场,公园,112.906778,28.136962
长沙汉回民俗文化景区,风景名胜,风景名胜,风景名胜,113.038756,28.318127
中汽公园,风景名胜,公园广场,公园,112.88236,28.102607
湖南大学英语公园,风景名胜,公园广场,公园,112.945255,28.178259999999998
庆云观,风景名胜,风景名胜,寺庙道观,112.770702,28.248116999999997
大王山旅游度假区(建设中),风景名胜,风景名胜,风景名胜,112.92888899999998,28.105479
罗汉公园,风景名胜,风景名胜相关,旅游景点,114.04946299999999,28.239806
金九活动旧址,风景名胜,风景名胜,风景名胜,112.973899,28.202409999999997
亚马逊原始部落(烈士公园店),风景名胜,风景名胜相关,旅游景点,113.001521,28.214745
风雩亭,风景名胜,风景名胜,风景名胜,112.94163,28.179794
吹香亭,风景名胜,风景名胜,风景名胜,112.94188999999999,28.181152
英才园社区公园,风景名胜,公园广场,公园,112.946499,28.213012
湖南自修大学旧址,风景名胜,风景名胜,风景名胜,112.982,28.199742999999998
黑黎社区公园,风景名胜,公园广场,公园,112.989791,28.089598
汉唐艺术公社,风景名胜,风景名胜,风景名胜,113.717436,27.997268
将军庙,风景名胜,风景名胜,寺庙道观,113.38298400000001,27.985576000000002
黄龙新村群众文化广场,风景名胜,公园广场,城市广场,113.18148899999998,28.222199
探险儿童公园,风景名胜,公园广场,公园,113.01148500000001,28.111568
观礼台,风景名胜,风景名胜相关,旅游景点,113.668724,28.158597999999998
四羊方尊广场,风景名胜,风景名胜,风景名胜,112.967272,28.171631
肖劲光大将,风景名胜,风景名胜,风景名胜,112.93481799999999,28.175653999999998
橘子洲景区-大雄宝殿,风景名胜,风景名胜相关,旅游景点,112.96320700000001,28.199
太平老街-长怀井,风景名胜,风景名胜相关,旅游景点,112.97184299999999,28.192621999999997
云台崖,风景名胜,风景名胜相关,旅游景点,113.023781,28.171281
烈士公园-湖南烈士公园纪念碑,风景名胜,风景名胜,风景名胜,112.99319399999999,28.208846
丰梅湖山庄,风景名胜,风景名胜,风景名胜,113.03128500000001,28.423281
湖南雷锋纪念馆,风景名胜,风景名胜,国家级景点,112.845095,28.203884000000002
望麓园故址,风景名胜,风景名胜相关,旅游景点,112.98401100000001,28.201395
龙宫寺,风景名胜,风景名胜,风景名胜,112.77901000000001,28.47515
陈家祠堂,风景名胜,风景名胜,风景名胜,113.197352,28.191294
新月公园,风景名胜,公园广场,公园,112.91753899999999,28.297746999999998
喷泉灌溉水景园林,风景名胜,公园广场,城市广场,112.922103,28.209836
长沙南站西广场,风景名胜,公园广场,城市广场,113.06261699999999,28.146915000000003
鹫觉禅林,风景名胜,风景名胜,寺庙道观,113.318779,28.468758
